Préfecture,Arrondissement,Code Zone,Zone déchiffrée,Type de bien,État,Condition / Zonage,Prix Terrain au m² (DH),dist_education_min_m,dist_banque_min_m,dist_sante_min_m,dist_commerce_min_m,dist_transport_min_m,dist_environnement_min_m,nb_nuisance_500m,dist_nuisance_min_m,dist_autoroute_min_m,dist_voie_primaire_min_m,dist_voie_secondaire_min_m,dist_boulevard_principal,nb_axes_500m,dist_tram,nb_stations_1km,temps_transport_centre,temps_CFC,temps_Maarif,temps_SidiMaarouf,temps_port,nb_ecoles_1km,dist_ecole,densite_education,nb_sante_1km,dist_clinique,nb_restaurants_500m,nb_commerces_1km,nb_banques_1km,dist_mer,dist_parc,surface_verte_1km,nb_nuisance, Densite_pop_km2, Part_population_15_59_ans, Taille_de_ménage, Taux_activité, Taux_chômage, Part_salariés_parmi_actifs, Taux_analphabétisme, Part_population_niveau_études_supérieur, Taux_croissance
Casa-Anfa,Sidi Belyout,CC-SB10,"Alsace Lorraine, Ben Jdia, Liberté, Derb Omar, Mers Sultan (côté Arrondissement Sidi Belyout), Foncière, Place Bandoens, Place 16 Novembre",Appartement,Récent,,12000.0,402.0,50.0,47.0,28.0,105.0,518.0,2.0,309.0,1007.0,485.0,9.0,485.0,20.0,373.0,23.0,7.0,18.5,3.3,18.1,5.1,22.0,402.0,7.0,60.0,379.0,72.0,56.0,107.0,1501.0,518.0,65172.0,9.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
Casa-Anfa,Sidi Belyout,CC-SB10,"Alsace Lorraine, Ben Jdia, Liberté, Derb Omar, Mers Sultan (côté Arrondissement Sidi Belyout), Foncière, Place Bandoens, Place 16 Novembre",Appartement,Neuf,,13500.0,402.0,50.0,47.0,28.0,105.0,518.0,2.0,309.0,1007.0,485.0,9.0,485.0,20.0,373.0,23.0,7.0,18.5,3.3,18.1,5.1,22.0,402.0,7.0,60.0,379.0,72.0,56.0,107.0,1501.0,518.0,65172.0,9.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
Casa-Anfa,Sidi Belyout,CC-SB10,"Alsace Lorraine, Ben Jdia, Liberté, Derb Omar, Mers Sultan (côté Arrondissement Sidi Belyout), Foncière, Place Bandoens, Place 16 Novembre",Terrain ZI,Loti,<= à R+5,25000.0,402.0,50.0,47.0,28.0,105.0,518.0,2.0,309.0,1007.0,485.0,9.0,485.0,20.0,373.0,23.0,7.0,18.5,3.3,18.1,5.1,22.0,402.0,7.0,60.0,379.0,72.0,56.0,107.0,1501.0,518.0,65172.0,9.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
Casa-Anfa,Sidi Belyout,CC-SB10,"Alsace Lorraine, Ben Jdia, Liberté, Derb Omar, Mers Sultan (côté Arrondissement Sidi Belyout), Foncière, Place Bandoens, Place 16 Novembre",Terrain ZI,Loti,> à R+5,30000.0,402.0,50.0,47.0,28.0,105.0,518.0,2.0,309.0,1007.0,485.0,9.0,485.0,20.0,373.0,23.0,7.0,18.5,3.3,18.1,5.1,22.0,402.0,7.0,60.0,379.0,72.0,56.0,107.0,1501.0,518.0,65172.0,9.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
Casa-Anfa,Sidi Belyout,CC-SB11,"Lusitania Centre côté Place Maréshal, Place des Nations Unies, Sidi Belyout, Place Zallaga, Bourse de Casablanca, Place Istiqlal ex Mirabeau",Appartement,Ancien,,10000.0,112.0,8.0,457.0,26.0,30.0,148.0,2.0,204.0,231.0,253.0,424.0,253.0,23.0,1559.0,0.0,13.4,21.1,5.6,22.8,4.7,7.0,112.0,2.23,8.0,457.0,12.0,18.0,8.0,292.0,381.0,82703.0,9.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
Casa-Anfa,Sidi Belyout,CC-SB11,"Lusitania Centre côté Place Maréshal, Place des Nations Unies, Sidi Belyout, Place Zallaga, Bourse de Casablanca, Place Istiqlal ex Mirabeau",Appartement,Récent,,12000.0,112.0,8.0,457.0,26.0,30.0,148.0,2.0,204.0,231.0,253.0,424.0,253.0,23.0,1559.0,0.0,13.4,21.1,5.6,22.8,4.7,7.0,112.0,2.23,8.0,457.0,12.0,18.0,8.0,292.0,381.0,82703.0,9.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
Casa-Anfa,Sidi Belyout,CC-SB11,"Lusitania Centre côté Place Maréshal, Place des Nations Unies, Sidi Belyout, Place Zallaga, Bourse de Casablanca, Place Istiqlal ex Mirabeau",Appartement,Neuf,,13000.0,112.0,8.0,457.0,26.0,30.0,148.0,2.0,204.0,231.0,253.0,424.0,253.0,23.0,1559.0,0.0,13.4,21.1,5.6,22.8,4.7,7.0,112.0,2.23,8.0,457.0,12.0,18.0,8.0,292.0,381.0,82703.0,9.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
Casa-Anfa,Sidi Belyout,CC-SB11,"Lusitania Centre côté Place Maréshal, Place des Nations Unies, Sidi Belyout, Place Zallaga, Bourse de Casablanca, Place Istiqlal ex Mirabeau",Terrain ZI,Loti,<= à R+5,25000.0,112.0,8.0,457.0,26.0,30.0,148.0,2.0,204.0,231.0,253.0,424.0,253.0,23.0,1559.0,0.0,13.4,21.1,5.6,22.8,4.7,7.0,112.0,2.23,8.0,457.0,12.0,18.0,8.0,292.0,381.0,82703.0,9.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
Casa-Anfa,Sidi Belyout,CC-SB11,"Lusitania Centre côté Place Maréshal, Place des Nations Unies, Sidi Belyout, Place Zallaga, Bourse de Casablanca, Place Istiqlal ex Mirabeau",Terrain ZI,Loti,> à R+5,30000.0,112.0,8.0,457.0,26.0,30.0,148.0,2.0,204.0,231.0,253.0,424.0,253.0,23.0,1559.0,0.0,13.4,21.1,5.6,22.8,4.7,7.0,112.0,2.23,8.0,457.0,12.0,18.0,8.0,292.0,381.0,82703.0,9.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
Casa-Anfa,Sidi Belyout,CC-SB12,"Quartier Parc Ligue Arabe, La Moricière, Rue Ferhat Hachad jusqu'à intersection Bd Lalla Yaqout et Rue Mustapha El Maâni, Place Mohammed V",Appartement,Ancien,,10000.0,112.0,8.0,457.0,26.0,30.0,148.0,2.0,204.0,231.0,253.0,424.0,253.0,23.0,1559.0,0.0,13.4,21.1,5.6,22.8,4.7,7.0,112.0,2.23,8.0,457.0,12.0,18.0,8.0,292.0,381.0,82703.0,9.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
Casa-Anfa,Sidi Belyout,CC-SB12,"Quartier Parc Ligue Arabe, La Moricière, Rue Ferhat Hachad jusqu'à intersection Bd Lalla Yaqout et Rue Mustapha El Maâni, Place Mohammed V",Appartement,Récent,,12000.0,112.0,8.0,457.0,26.0,30.0,148.0,2.0,204.0,231.0,253.0,424.0,253.0,23.0,1559.0,0.0,13.4,21.1,5.6,22.8,4.7,7.0,112.0,2.23,8.0,457.0,12.0,18.0,8.0,292.0,381.0,82703.0,9.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
Casa-Anfa,Sidi Belyout,CC-SB12,"Quartier Parc Ligue Arabe, La Moricière, Rue Ferhat Hachad jusqu'à intersection Bd Lalla Yaqout et Rue Mustapha El Maâni, Place Mohammed V",Appartement,Neuf,,13000.0,112.0,8.0,457.0,26.0,30.0,148.0,2.0,204.0,231.0,253.0,424.0,253.0,23.0,1559.0,0.0,13.4,21.1,5.6,22.8,4.7,7.0,112.0,2.23,8.0,457.0,12.0,18.0,8.0,292.0,381.0,82703.0,9.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
Casa-Anfa,Sidi Belyout,CC-SB12,"Quartier Parc Ligue Arabe, La Moricière, Rue Ferhat Hachad jusqu'à intersection Bd Lalla Yaqout et Rue Mustapha El Maâni, Place Mohammed V",Terrain ZI,Loti,<= à R+5,25000.0,112.0,8.0,457.0,26.0,30.0,148.0,2.0,204.0,231.0,253.0,424.0,253.0,23.0,1559.0,0.0,13.4,21.1,5.6,22.8,4.7,7.0,112.0,2.23,8.0,457.0,12.0,18.0,8.0,292.0,381.0,82703.0,9.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
Casa-Anfa,Sidi Belyout,CC-SB12,"Quartier Parc Ligue Arabe, La Moricière, Rue Ferhat Hachad jusqu'à intersection Bd Lalla Yaqout et Rue Mustapha El Maâni, Place Mohammed V",Terrain ZI,Loti,> à R+5,30000.0,112.0,8.0,457.0,26.0,30.0,148.0,2.0,204.0,231.0,253.0,424.0,253.0,23.0,1559.0,0.0,13.4,21.1,5.6,22.8,4.7,7.0,112.0,2.23,8.0,457.0,12.0,18.0,8.0,292.0,381.0,82703.0,9.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
Casa-Anfa,Sidi Belyout,CC-SB13,"TSF, Foire Internationale de Casablanca, Hôpital Mly Youssef, Verdin, Derb des Anglais, Place Oued Al Makhazin",Appartement,Ancien,,9000.0,112.0,8.0,457.0,26.0,30.0,148.0,2.0,204.0,231.0,253.0,424.0,253.0,23.0,1559.0,0.0,13.4,21.1,5.6,22.8,4.7,7.0,112.0,2.23,8.0,457.0,12.0,18.0,8.0,292.0,381.0,82703.0,9.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
Casa-Anfa,Sidi Belyout,CC-SB13,"TSF, Foire Internationale de Casablanca, Hôpital Mly Youssef, Verdin, Derb des Anglais, Place Oued Al Makhazin",Appartement,Récent,,11000.0,112.0,8.0,457.0,26.0,30.0,148.0,2.0,204.0,231.0,253.0,424.0,253.0,23.0,1559.0,0.0,13.4,21.1,5.6,22.8,4.7,7.0,112.0,2.23,8.0,457.0,12.0,18.0,8.0,292.0,381.0,82703.0,9.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
Casa-Anfa,Sidi Belyout,CC-SB13,"TSF, Foire Internationale de Casablanca, Hôpital Mly Youssef, Verdin, Derb des Anglais, Place Oued Al Makhazin",Appartement,Neuf,,12000.0,112.0,8.0,457.0,26.0,30.0,148.0,2.0,204.0,231.0,253.0,424.0,253.0,23.0,1559.0,0.0,13.4,21.1,5.6,22.8,4.7,7.0,112.0,2.23,8.0,457.0,12.0,18.0,8.0,292.0,381.0,82703.0,9.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
Casa-Anfa,Sidi Belyout,CC-SB13,"TSF, Foire Internationale de Casablanca, Hôpital Mly Youssef, Verdin, Derb des Anglais, Place Oued Al Makhazin",Terrain ZI,Loti,< à R+5,15000.0,112.0,8.0,457.0,26.0,30.0,148.0,2.0,204.0,231.0,253.0,424.0,253.0,23.0,1559.0,0.0,13.4,21.1,5.6,22.8,4.7,7.0,112.0,2.23,8.0,457.0,12.0,18.0,8.0,292.0,381.0,82703.0,9.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
Casa-Anfa,Sidi Belyout,CC-SB13,"TSF, Foire Internationale de Casablanca, Hôpital Mly Youssef, Verdin, Derb des Anglais, Place Oued Al Makhazin",Terrain ZI,Loti,>= à R+5,19000.0,112.0,8.0,457.0,26.0,30.0,148.0,2.0,204.0,231.0,253.0,424.0,253.0,23.0,1559.0,0.0,13.4,21.1,5.6,22.8,4.7,7.0,112.0,2.23,8.0,457.0,12.0,18.0,8.0,292.0,381.0,82703.0,9.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
Casa-Anfa,Sidi Belyout,CC-SB14,"Ancienne Médina, Sour Jdid (Marine Royale), Quartier Cuba, Derb Tazi",Appartement,Ancien,,8500.0,112.0,8.0,457.0,26.0,30.0,148.0,2.0,204.0,231.0,253.0,424.0,253.0,23.0,1559.0,0.0,13.4,21.1,5.6,22.8,4.7,7.0,112.0,2.23,8.0,457.0,12.0,18.0,8.0,292.0,381.0,82703.0,9.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
Casa-Anfa,Sidi Belyout,CC-SB14,"Ancienne Médina, Sour Jdid (Marine Royale), Quartier Cuba, Derb Tazi",Appartement,Récent,,11000.0,112.0,8.0,457.0,26.0,30.0,148.0,2.0,204.0,231.0,253.0,424.0,253.0,23.0,1559.0,0.0,13.4,21.1,5.6,22.8,4.7,7.0,112.0,2.23,8.0,457.0,12.0,18.0,8.0,292.0,381.0,82703.0,9.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
Casa-Anfa,Sidi Belyout,CC-SB14,"Ancienne Médina, Sour Jdid (Marine Royale), Quartier Cuba, Derb Tazi",Appartement,Neuf,,12000.0,112.0,8.0,457.0,26.0,30.0,148.0,2.0,204.0,231.0,253.0,424.0,253.0,23.0,1559.0,0.0,13.4,21.1,5.6,22.8,4.7,7.0,112.0,2.23,8.0,457.0,12.0,18.0,8.0,292.0,381.0,82703.0,9.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
Casa-Anfa,Sidi Belyout,CC-SB14,"Ancienne Médina, Sour Jdid (Marine Royale), Quartier Cuba, Derb Tazi",Terrain ZI,Loti,,15000.0,112.0,8.0,457.0,26.0,30.0,148.0,2.0,204.0,231.0,253.0,424.0,253.0,23.0,1559.0,0.0,13.4,21.1,5.6,22.8,4.7,7.0,112.0,2.23,8.0,457.0,12.0,18.0,8.0,292.0,381.0,82703.0,9.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
Casa-Anfa,Sidi Belyout,CC-SB15,"Zone délimitée par Bd Rachidi, Bd Mly Youssef, Rue d'Alger et Av. Mly Hassan 1er",Appartement,Ancien,,14000.0,112.0,8.0,457.0,26.0,30.0,148.0,2.0,204.0,231.0,253.0,424.0,253.0,23.0,1559.0,0.0,13.4,21.1,5.6,22.8,4.7,7.0,112.0,2.23,8.0,457.0,12.0,18.0,8.0,292.0,381.0,82703.0,9.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
Casa-Anfa,Sidi Belyout,CC-SB15,"Zone délimitée par Bd Rachidi, Bd Mly Youssef, Rue d'Alger et Av. Mly Hassan 1er",Appartement,Récent,,16000.0,112.0,8.0,457.0,26.0,30.0,148.0,2.0,204.0,231.0,253.0,424.0,253.0,23.0,1559.0,0.0,13.4,21.1,5.6,22.8,4.7,7.0,112.0,2.23,8.0,457.0,12.0,18.0,8.0,292.0,381.0,82703.0,9.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
Casa-Anfa,Sidi Belyout,CC-SB15,"Zone délimitée par Bd Rachidi, Bd Mly Youssef, Rue d'Alger et Av. Mly Hassan 1er",Appartement,Neuf,,18000.0,112.0,8.0,457.0,26.0,30.0,148.0,2.0,204.0,231.0,253.0,424.0,253.0,23.0,1559.0,0.0,13.4,21.1,5.6,22.8,4.7,7.0,112.0,2.23,8.0,457.0,12.0,18.0,8.0,292.0,381.0,82703.0,9.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
Casa-Anfa,Sidi Belyout,CC-SB15,"Zone délimitée par Bd Rachidi, Bd Mly Youssef, Rue d'Alger et Av. Mly Hassan 1er",Terrain ZI,Loti,<= à R+3,25000.0,112.0,8.0,457.0,26.0,30.0,148.0,2.0,204.0,231.0,253.0,424.0,253.0,23.0,1559.0,0.0,13.4,21.1,5.6,22.8,4.7,7.0,112.0,2.23,8.0,457.0,12.0,18.0,8.0,292.0,381.0,82703.0,9.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
Casa-Anfa,Sidi Belyout,CC-SB15,"Zone délimitée par Bd Rachidi, Bd Mly Youssef, Rue d'Alger et Av. Mly Hassan 1er",Terrain ZI,Loti,> à R+3,35000.0,112.0,8.0,457.0,26.0,30.0,148.0,2.0,204.0,231.0,253.0,424.0,253.0,23.0,1559.0,0.0,13.4,21.1,5.6,22.8,4.7,7.0,112.0,2.23,8.0,457.0,12.0,18.0,8.0,292.0,381.0,82703.0,9.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
Casa-Anfa,Sidi Belyout,CC-SB16,"Quadruple délimité par Bd Rachidi-Bd Mly Youssef (Sud), Bd Ziraoui (Ouest), Bd de Paris-Bd Bordeaux (Nord) et Av. Mly Hassan 1er (Est) : Lusitania Sud, Quartier Gautier Nord, Lycée Ibn Toumert",Appartement,Ancien,,10000.0,112.0,8.0,457.0,26.0,30.0,148.0,2.0,204.0,231.0,253.0,424.0,253.0,23.0,1559.0,0.0,13.4,21.1,5.6,22.8,4.7,7.0,112.0,2.23,8.0,457.0,12.0,18.0,8.0,292.0,381.0,82703.0,9.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
Casa-Anfa,Sidi Belyout,CC-SB16,"Quadruple délimité par Bd Rachidi-Bd Mly Youssef (Sud), Bd Ziraoui (Ouest), Bd de Paris-Bd Bordeaux (Nord) et Av. Mly Hassan 1er (Est) : Lusitania Sud, Quartier Gautier Nord, Lycée Ibn Toumert",Appartement,Récent,,12500.0,112.0,8.0,457.0,26.0,30.0,148.0,2.0,204.0,231.0,253.0,424.0,253.0,23.0,1559.0,0.0,13.4,21.1,5.6,22.8,4.7,7.0,112.0,2.23,8.0,457.0,12.0,18.0,8.0,292.0,381.0,82703.0,9.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
Casa-Anfa,Sidi Belyout,CC-SB16,"Quadruple délimité par Bd Rachidi-Bd Mly Youssef (Sud), Bd Ziraoui (Ouest), Bd de Paris-Bd Bordeaux (Nord) et Av. Mly Hassan 1er (Est) : Lusitania Sud, Quartier Gautier Nord, Lycée Ibn Toumert",Appartement,Neuf,,15500.0,112.0,8.0,457.0,26.0,30.0,148.0,2.0,204.0,231.0,253.0,424.0,253.0,23.0,1559.0,0.0,13.4,21.1,5.6,22.8,4.7,7.0,112.0,2.23,8.0,457.0,12.0,18.0,8.0,292.0,381.0,82703.0,9.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
Casa-Anfa,Sidi Belyout,CC-SB16,"Quadruple délimité par Bd Rachidi-Bd Mly Youssef (Sud), Bd Ziraoui (Ouest), Bd de Paris-Bd Bordeaux (Nord) et Av. Mly Hassan 1er (Est) : Lusitania Sud, Quartier Gautier Nord, Lycée Ibn Toumert",Terrain ZI,Loti,<= à R+5,20000.0,112.0,8.0,457.0,26.0,30.0,148.0,2.0,204.0,231.0,253.0,424.0,253.0,23.0,1559.0,0.0,13.4,21.1,5.6,22.8,4.7,7.0,112.0,2.23,8.0,457.0,12.0,18.0,8.0,292.0,381.0,82703.0,9.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
Casa-Anfa,Sidi Belyout,CC-SB16,"Quadruple délimité par Bd Rachidi-Bd Mly Youssef (Sud), Bd Ziraoui (Ouest), Bd de Paris-Bd Bordeaux (Nord) et Av. Mly Hassan 1er (Est) : Lusitania Sud, Quartier Gautier Nord, Lycée Ibn Toumert",Terrain ZI,Loti,> à R+5,30000.0,112.0,8.0,457.0,26.0,30.0,148.0,2.0,204.0,231.0,253.0,424.0,253.0,23.0,1559.0,0.0,13.4,21.1,5.6,22.8,4.7,7.0,112.0,2.23,8.0,457.0,12.0,18.0,8.0,292.0,381.0,82703.0,9.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
Casa-Anfa,Sidi Belyout,CC-SB17,"Quadruple délimité par Bd Zerktouni (Sud), Bd Anfa (Ouest), Bd Mly Youssef (Nord) et Bd Brahim Roudani (Est) : Quartier Gautier Sud-Est",Appartement,Ancien,,14000.0,112.0,8.0,457.0,26.0,30.0,148.0,2.0,204.0,231.0,253.0,424.0,253.0,23.0,1559.0,0.0,13.4,21.1,5.6,22.8,4.7,7.0,112.0,2.23,8.0,457.0,12.0,18.0,8.0,292.0,381.0,82703.0,9.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
Casa-Anfa,Sidi Belyout,CC-SB17,"Quadruple délimité par Bd Zerktouni (Sud), Bd Anfa (Ouest), Bd Mly Youssef (Nord) et Bd Brahim Roudani (Est) : Quartier Gautier Sud-Est",Appartement,Récent,,18500.0,112.0,8.0,457.0,26.0,30.0,148.0,2.0,204.0,231.0,253.0,424.0,253.0,23.0,1559.0,0.0,13.4,21.1,5.6,22.8,4.7,7.0,112.0,2.23,8.0,457.0,12.0,18.0,8.0,292.0,381.0,82703.0,9.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
Casa-Anfa,Sidi Belyout,CC-SB17,"Quadruple délimité par Bd Zerktouni (Sud), Bd Anfa (Ouest), Bd Mly Youssef (Nord) et Bd Brahim Roudani (Est) : Quartier Gautier Sud-Est",Appartement,Neuf,,22000.0,112.0,8.0,457.0,26.0,30.0,148.0,2.0,204.0,231.0,253.0,424.0,253.0,23.0,1559.0,0.0,13.4,21.1,5.6,22.8,4.7,7.0,112.0,2.23,8.0,457.0,12.0,18.0,8.0,292.0,381.0,82703.0,9.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
Casa-Anfa,Sidi Belyout,CC-SB17,"Quadruple délimité par Bd Zerktouni (Sud), Bd Anfa (Ouest), Bd Mly Youssef (Nord) et Bd Brahim Roudani (Est) : Quartier Gautier Sud-Est",Terrain ZI,Loti,< à R+5,30000.0,112.0,8.0,457.0,26.0,30.0,148.0,2.0,204.0,231.0,253.0,424.0,253.0,23.0,1559.0,0.0,13.4,21.1,5.6,22.8,4.7,7.0,112.0,2.23,8.0,457.0,12.0,18.0,8.0,292.0,381.0,82703.0,9.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
Casa-Anfa,Sidi Belyout,CC-SB17,"Quadruple délimité par Bd Zerktouni (Sud), Bd Anfa (Ouest), Bd Mly Youssef (Nord) et Bd Brahim Roudani (Est) : Quartier Gautier Sud-Est",Terrain ZI,Loti,>= à R+5,40000.0,112.0,8.0,457.0,26.0,30.0,148.0,2.0,204.0,231.0,253.0,424.0,253.0,23.0,1559.0,0.0,13.4,21.1,5.6,22.8,4.7,7.0,112.0,2.23,8.0,457.0,12.0,18.0,8.0,292.0,381.0,82703.0,9.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
Casa-Anfa,Sidi Belyout,CC-SB18,"Quadruple délimité par Bd Zerktouni (Sud), Bd Ziraoui (Ouest), Bd Mly Youssef (Nord) et Bd Anfa (Est) : Quartier Gautier Ouest",Appartement,Ancien,,10000.0,112.0,8.0,457.0,26.0,30.0,148.0,2.0,204.0,231.0,253.0,424.0,253.0,23.0,1559.0,0.0,13.4,21.1,5.6,22.8,4.7,7.0,112.0,2.23,8.0,457.0,12.0,18.0,8.0,292.0,381.0,82703.0,9.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
Casa-Anfa,Sidi Belyout,CC-SB18,"Quadruple délimité par Bd Zerktouni (Sud), Bd Ziraoui (Ouest), Bd Mly Youssef (Nord) et Bd Anfa (Est) : Quartier Gautier Ouest",Appartement,Récent,,14000.0,112.0,8.0,457.0,26.0,30.0,148.0,2.0,204.0,231.0,253.0,424.0,253.0,23.0,1559.0,0.0,13.4,21.1,5.6,22.8,4.7,7.0,112.0,2.23,8.0,457.0,12.0,18.0,8.0,292.0,381.0,82703.0,9.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
Casa-Anfa,Sidi Belyout,CC-SB18,"Quadruple délimité par Bd Zerktouni (Sud), Bd Ziraoui (Ouest), Bd Mly Youssef (Nord) et Bd Anfa (Est) : Quartier Gautier Ouest",Appartement,Neuf,,18000.0,112.0,8.0,457.0,26.0,30.0,148.0,2.0,204.0,231.0,253.0,424.0,253.0,23.0,1559.0,0.0,13.4,21.1,5.6,22.8,4.7,7.0,112.0,2.23,8.0,457.0,12.0,18.0,8.0,292.0,381.0,82703.0,9.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
Casa-Anfa,Sidi Belyout,CC-SB19,"Marina de Casablanca, Grande Mosquée Hassan II",Terrain ZI,Loti,<= à R+5,25000.0,359.0,726.0,770.0,108.0,0.0,145.0,0.0,557.0,6.0,3.0,957.0,3.0,15.0,1180.0,0.0,12.1,21.9,5.7,22.9,2.7,3.0,359.0,0.95,1.0,1128.0,12.0,8.0,4.0,211.0,145.0,55118.0,4.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
Casa-Anfa,Sidi Belyout,CC-SB19,"Marina de Casablanca, Grande Mosquée Hassan II",Terrain ZI,Loti,> à R+5,30000.0,359.0,726.0,770.0,108.0,0.0,145.0,0.0,557.0,6.0,3.0,957.0,3.0,15.0,1180.0,0.0,12.1,21.9,5.7,22.9,2.7,3.0,359.0,0.95,1.0,1128.0,12.0,8.0,4.0,211.0,145.0,55118.0,4.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
Casa-Anfa,Sidi Belyout,CC-SB19,"Marina de Casablanca, Grande Mosquée Hassan II",Appartement,Neuf,,30000.0,359.0,726.0,770.0,108.0,0.0,145.0,0.0,557.0,6.0,3.0,957.0,3.0,15.0,1180.0,0.0,12.1,21.9,5.7,22.9,2.7,3.0,359.0,0.95,1.0,1128.0,12.0,8.0,4.0,211.0,145.0,55118.0,4.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
Casa-Anfa,Sidi Belyout,CC-SB19,"Marina de Casablanca, Grande Mosquée Hassan II",Appartement,Ancien,,10000.0,359.0,726.0,770.0,108.0,0.0,145.0,0.0,557.0,6.0,3.0,957.0,3.0,15.0,1180.0,0.0,12.1,21.9,5.7,22.9,2.7,3.0,359.0,0.95,1.0,1128.0,12.0,8.0,4.0,211.0,145.0,55118.0,4.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
Casa-Anfa,Sidi Belyout,CC-SB20,"Quadruple délimité par, Bd Zerktouni (Sud), Bd Mohammed Ben Abdellah (Ouest), Bd Mly Youssef (Nord) et Bd Ziraoui (Est) : Bourgogne Nord, Hay Tassahoul Nord, Lycée Lyautey",Appartement,Récent,,13000.0,112.0,8.0,457.0,26.0,30.0,148.0,2.0,204.0,231.0,253.0,424.0,253.0,23.0,1559.0,0.0,13.4,21.1,5.6,22.8,4.7,7.0,112.0,2.23,8.0,457.0,12.0,18.0,8.0,292.0,381.0,82703.0,9.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
Casa-Anfa,Sidi Belyout,CC-SB20,"Quadruple délimité par, Bd Zerktouni (Sud), Bd Mohammed Ben Abdellah (Ouest), Bd Mly Youssef (Nord) et Bd Ziraoui (Est) : Bourgogne Nord, Hay Tassahoul Nord, Lycée Lyautey",Appartement,Neuf,,15000.0,112.0,8.0,457.0,26.0,30.0,148.0,2.0,204.0,231.0,253.0,424.0,253.0,23.0,1559.0,0.0,13.4,21.1,5.6,22.8,4.7,7.0,112.0,2.23,8.0,457.0,12.0,18.0,8.0,292.0,381.0,82703.0,9.0,13791,61.2,2.9,47.6,19.5,70.1,10.6,21.3,-27.1
